step,vibration_rms,temperature_c,current_amps,machine_state
104,0.42476249046964093,55.406754818000316,12.522191522861732,RUNNING
105,0.4006301152489828,55.34097648564748,11.875893297362618,RUNNING
106,0.4097249905746533,54.93492847281616,12.038798385997087,RUNNING
107,0.41785471076310743,54.59088965838326,12.836954910274184,RUNNING
108,0.36981947855500896,54.39290569360613,12.463244349400027,RUNNING
109,0.4237498808188881,55.31205990852608,12.251338203705712,RUNNING
110,0.39963259681459257,54.551372814257086,12.030321823277491,RUNNING
111,0.37968514865463665,55.48755986670888,11.941177047399144,RUNNING
112,0.3752350840962247,54.8393070791735,12.16517258171025,RUNNING
113,0.38308826341588076,54.588889802216784,12.097474884596766,RUNNING
114,0.4073489971332617,54.74652841231443,11.811584677752672,RUNNING
115,0.4069614981207291,54.27595782925134,11.437014490249378,RUNNING
116,0.37844667336242693,54.89327642414408,12.124363026239202,RUNNING
117,0.4442606865084866,55.42882981160101,11.936024588014629,RUNNING
118,0.39942951376291935,54.498735317681096,11.992594745603045,RUNNING
119,0.3913402408323959,55.161359280169044,11.669107622579071,RUNNING
120,0.4155803954272352,55.76636945650129,11.956495940617257,RUNNING
121,0.41205135166296825,55.345071995855555,11.839511811245666,RUNNING
122,0.40672277445431254,55.0062962003909,12.039070439419532,RUNNING
123,0.37680970648433604,55.012255087129475,12.19919931649818,RUNNING
124,0.44353430823385126,55.4796354130426,12.861272983004623,RUNNING
125,0.37697957311335856,55.436160318360336,12.07333680229534,RUNNING
126,0.46569408799653017,54.595850857322425,11.66411126312769,RUNNING
127,0.38201822063667934,53.9380521378451,11.789697991327696,RUNNING
128,0.3772260201533891,55.0751968932381,12.136702390310864,RUNNING
129,0.4562851251764766,55.47521191909303,11.769238537735038,RUNNING
130,0.3730475598595493,55.245959585753255,11.471906717191743,RUNNING
131,0.45494376297563066,55.58972006036064,11.812329739158118,RUNNING
132,0.3486059641272737,55.67693618708271,11.954184061898953,RUNNING
133,0.43713448935920385,54.20278617060281,11.76024999081849,RUNNING
134,0.4001573109915455,55.02349029688237,11.819973811408303,RUNNING
135,0.418685497970425,54.4661897853087,11.943048205991483,RUNNING
136,0.403608868951357,55.257219417029376,12.284645951235555,RUNNING
137,0.36626073724486397,54.23294291463219,12.511070728759403,RUNNING
138,0.40996942035938777,54.62575673172172,12.620460790209009,RUNNING
139,0.40347023902878576,55.589648592031914,12.027007392564043,RUNNING
140,0.46182243774645965,55.8776704212216,11.900414340608371,RUNNING
141,0.4291471285286307,55.32268797479257,12.547452623012939,RUNNING
142,0.3710522961825969,55.34302572999922,12.423369794739836,RUNNING
143,0.3472378154073066,54.40837074366711,11.18430712889596,RUNNING
144,0.3919177949666633,55.35877112789798,12.600942820838412,RUNNING
145,0.4022228434125933,55.81430777278565,11.447959416714044,RUNNING
146,0.3488985268193454,54.97222615055169,12.153626179575722,RUNNING
147,0.3990191575571772,53.966278949980065,11.964351984194884,RUNNING
148,0.36086591498485443,55.33483627441502,12.146639298438739,RUNNING
149,0.37180360641017934,54.74306654133165,11.576314591244419,RUNNING
150,0.39686604513634144,55.76411385640099,11.408564372198674,RUNNING
151,0.4288689924425589,54.69579390530205,11.564276300642593,RUNNING
152,0.4019818153356055,54.411806142064506,11.74781041679169,RUNNING
153,0.3511061053705576,56.93178010633311,12.141158131183037,RUNNING
154,0.3796803912670374,55.65118392858737,12.092603170185502,RUNNING
155,0.4072848533566722,56.09133336003474,12.654504626028382,RUNNING
156,0.3954749426194737,55.259345407484254,12.074968981709015,RUNNING
157,0.31057060842988743,54.62784715024116,13.100124560466714,RUNNING
158,0.5115817190083976,55.7607711683549,12.66593417783346,RUNNING
159,0.4485625077271769,58.54310464676419,13.031744946860746,RUNNING
160,0.4302707870926284,55.43556764751966,11.436132207845457,RUNNING
161,0.4505065151266945,55.714919403772555,11.586647774241396,RUNNING
162,0.41167135578787367,55.574761597108484,13.49228498104354,RUNNING
163,0.49174865451413924,56.55362188694671,13.407966483334015,RUNNING
164,0.4552017487157143,55.990972638937386,13.473874446361794,RUNNING
165,0.48194550218423293,55.97020307653883,12.485796793149834,RUNNING
166,0.4148857539974288,55.813760215228534,13.195706528518986,RUNNING
167,0.55780416535684,55.92114594094468,13.017781542014342,RUNNING
168,0.4334678715439087,56.77029969298824,12.364563645456679,RUNNING
169,0.42646712818267585,57.31881730235586,12.261429930153376,RUNNING
170,0.48685617462232533,57.35980951244069,12.656631171880155,RUNNING
171,0.4316218168979201,57.05858293554534,13.293234735495453,RUNNING
172,0.5057125260478857,56.85795580416116,12.939599383257537,RUNNING
173,0.5219026895019228,56.4244757751029,13.246016115427961,RUNNING
174,0.4548688120527077,58.33647893487453,12.50204450607449,RUNNING
175,0.40142256163344076,56.69796604969347,13.02885096799683,RUNNING
176,0.5083194584194074,57.39654669991647,13.423155475266423,RUNNING
177,0.415923996886552,58.18713616108215,12.353390280142525,RUNNING
178,0.47007486127655873,58.39791893705313,12.60375198082963,RUNNING
179,0.48710555612184203,59.28503424737155,12.813864878286111,RUNNING
180,0.5517846056032572,57.696234516273904,13.517882506749169,RUNNING
181,0.5857450976995617,56.74268439989817,12.761862846717714,RUNNING
182,0.5461869396923604,58.67756369116561,13.502687524022784,RUNNING
183,0.490800740664209,59.02927182997832,13.226593658764752,RUNNING
184,0.5830557697496571,59.28353667464097,13.562561597245121,RUNNING
185,0.50773948502721,58.80991502074201,13.140465087308227,RUNNING
186,0.5517226071189149,58.98321241534379,13.613864914137848,RUNNING
187,0.6394367065989387,60.13689976274535,13.284385880699295,RUNNING
188,0.5993940294415306,59.233539701582764,12.297125278893287,RUNNING
189,0.4925956844541298,58.18336646317932,13.349091909575215,RUNNING
190,0.5475875856261442,61.14114984982022,13.796156424258497,RUNNING
191,0.5393783068928901,60.58352446494679,12.31331881459527,RUNNING
192,0.5657807279054283,60.656692155109575,12.792848252532094,RUNNING
193,0.6148543688270132,60.430797125995525,13.47082725165952,RUNNING
194,0.5929724266386476,62.09655428624352,13.869119753035097,RUNNING
195,0.5774110293150169,60.03251128036781,13.290093378321126,RUNNING
196,0.6101834574938789,59.8351329392729,13.882939742331635,RUNNING
197,0.5484504609950775,61.023183860597115,14.08019726317217,RUNNING
198,0.627876997212895,60.3519868809162,13.758075038823977,RUNNING
199,0.5307284808775513,60.52456539193911,14.186380295826913,RUNNING
200,0.6211827641656009,60.2622677406579,14.521763552063396,RUNNING
201,0.6547818929402476,61.450747922578955,15.166077487534839,RUNNING
202,0.551977206711488,60.24427623735087,13.012767850657433,RUNNING
203,0.6691355489077926,61.88349252508325,14.086649197453728,RUNNING
204,0.6119984313159911,60.57960876216129,15.627451187770095,RUNNING
205,0.6081277257654281,61.68751583568392,14.635459974339215,RUNNING
206,0.629383794920169,61.89910721942331,13.765715326732813,RUNNING
207,0.6325734178567998,63.34561959718003,15.087252027692987,RUNNING
208,0.6923259979986366,61.55102745885505,13.726237107844852,RUNNING
209,0.610043987328351,62.12457992983095,15.016514911082568,RUNNING
210,0.5353767685142592,63.42364025556849,14.305195260852607,RUNNING
211,0.6023226131692957,61.51031649979187,13.447085996880539,RUNNING
212,0.6684918625314291,62.49865437375072,13.706023460155368,RUNNING
213,0.5662460613968192,62.2913722405679,15.521412915173634,RUNNING
214,0.6216870990984865,61.47748563750552,14.412554161548433,RUNNING
215,0.6246971548459499,60.64249068564674,14.567423080089313,RUNNING
216,0.6304532734895661,63.47696509185074,15.749373656967208,RUNNING
217,0.7019949181440546,62.824889047556134,14.016084454754997,RUNNING
218,0.7780013234958263,63.20737474721159,14.728357575147767,RUNNING
219,0.6517937456444999,63.438467808614284,14.673383752845634,RUNNING
220,0.627983566322655,62.96251284700769,14.780348037870402,RUNNING
221,0.6331620947766452,62.94972337385826,14.903858136615138,RUNNING
222,0.6512511391289573,64.84319439086615,13.289418114964192,RUNNING
223,0.7222420092627898,64.7568681539981,13.67596586055511,RUNNING
224,0.6541989536293159,63.582847307203366,14.115492983169307,RUNNING
225,0.6361091656204563,63.11153932362734,16.051362266054173,RUNNING
226,0.7254505863240398,65.13724407599533,15.47300323842594,RUNNING
227,0.6258807447724719,63.82038378697617,15.373624736736751,RUNNING
228,0.6248936095554027,64.9303987441379,14.97580476110512,RUNNING
229,0.6709256262891867,65.0487679745628,15.426557986891623,RUNNING
230,0.6752850250423794,65.52746384269139,14.551362003440062,RUNNING
231,0.7277967803472133,65.1944810063747,15.054272136411607,RUNNING
232,0.7169733177787727,63.839109138891764,15.83441621152414,RUNNING
233,0.695088226511184,64.54182158358478,15.949405535502134,RUNNING
234,0.6727828154728621,63.95323096290915,14.426022495885658,RUNNING
235,0.7419671642339487,64.17565651800298,16.45287650919062,RUNNING
236,0.6112368629391473,66.67716509463203,15.566610480321572,RUNNING
237,0.7141643444064805,65.00406473055284,15.719481668611243,RUNNING
238,0.7207849315454243,66.44264150561322,15.588536589197224,RUNNING
239,0.7338484214064273,65.38911023022892,15.525832625767361,RUNNING
240,0.745390088444603,64.4318652858747,14.791088746736571,RUNNING
241,0.7708298713678025,66.05669235050236,15.529609998188393,RUNNING
242,0.7382550299866031,66.31806536428932,15.356144191814384,RUNNING
243,0.7020847637298845,66.31667620407814,15.13297633343098,RUNNING
244,0.7650793044523904,64.91793311660973,16.377493382395386,RUNNING
245,0.7719632074539855,66.60482378745111,16.38961459036731,RUNNING
246,0.8352737222231288,67.3314960520145,14.735475461201013,RUNNING
247,0.6916878183298816,66.14014513784346,15.895654630126499,RUNNING
248,0.7852162843567896,66.17940494947723,16.03206005868625,RUNNING
249,0.725230853382334,66.39078575760644,15.116003341891068,RUNNING
250,0.7205050043611215,65.91865231550693,15.4144760482136,RUNNING
251,0.8230154231637253,66.36048088893445,17.619429238902434,RUNNING
252,0.7986658950440445,67.3878688989559,15.56498533189127,RUNNING
253,0.8126821606371163,66.89948973900978,16.19320588878722,RUNNING
254,0.9093375602467731,67.40315208022028,16.849563995771405,RUNNING
255,0.7498411787437057,67.57200920760242,17.262480381381305,RUNNING
256,0.7573183137772783,69.16995884639755,16.664651161273287,RUNNING
257,0.7642099945386199,68.34592619124442,16.86353266977604,RUNNING
258,0.8270904981108599,66.70382022408762,15.88371769450508,RUNNING
259,0.7872907348890915,68.02045325671996,16.732403258530407,RUNNING
260,0.8122183833799961,67.13172451303193,16.628118710603577,RUNNING
261,0.8375292872641912,68.76783235834482,17.08846843533277,RUNNING
262,0.852362774394112,68.80734406338274,16.43790057312481,RUNNING
263,0.7312852866575338,68.90369457530608,16.644612612297866,RUNNING
264,0.8315789418597688,67.65860113934376,15.911366075755044,RUNNING
265,0.874324309333312,68.76835587691467,17.008900418423575,RUNNING
266,0.8267492521398564,68.9438049115966,17.2029702835856,RUNNING
267,0.8031977635891314,69.1168966215528,16.402634826776975,RUNNING
268,0.8109418552950509,68.91266230122508,16.853280262980228,RUNNING
269,0.8123959022501595,70.28460490045882,16.223235618668294,RUNNING
270,0.8306564177919321,69.04821515338067,17.66818673061224,RUNNING
271,0.8534944054922455,70.3454756315749,15.948663776177817,RUNNING
272,0.8606858466267964,70.35170463649875,16.929370393565254,RUNNING
273,0.9042740187532675,69.3461692399197,17.76560846411135,RUNNING
274,0.9696115728476292,69.58972915164827,16.69269848715954,RUNNING
275,0.9310025571892184,71.26365771658458,16.68628398370804,RUNNING
276,0.8409906591452072,69.89457231291159,16.23332969337943,RUNNING
277,0.8197340693424569,69.43668738659834,16.61932146093752,RUNNING
278,0.8675990889639943,70.54737178602922,18.050300295688448,RUNNING
279,0.8230822979630604,71.26745791878128,17.031606693464695,RUNNING
280,0.874193481184045,71.13985559373327,16.52636678706262,RUNNING
281,0.899453820642536,70.85316176657044,17.53547075840489,RUNNING
282,0.898458432195391,72.80424011192872,16.89735600944921,RUNNING
283,0.861116818916576,70.4614875788602,16.986713728503847,RUNNING
284,0.8594639769680075,72.03121322488605,18.21230254879391,RUNNING
285,0.8664626853125262,70.53411554151663,17.68284933383184,RUNNING
286,0.8710555144526182,71.8263454542044,17.561753812510776,RUNNING
287,0.8265461275834718,72.67800416106405,18.557526603857312,RUNNING
288,0.8753605654757808,71.24983875205122,17.691519234434942,RUNNING
289,0.926389506166018,72.20683541813827,18.76612272325981,RUNNING
290,0.904485971958631,71.16136220436924,16.772408463191287,RUNNING
291,0.8804534980029041,71.89349842170097,18.716734718110672,RUNNING
292,0.8947861017148582,72.21903036131111,17.670146262356347,RUNNING
293,0.9837529970057377,74.1815459406989,17.401478736247807,RUNNING
294,0.9035280278740889,73.11532870165526,18.169134893775784,RUNNING
295,1.0240020329534685,72.86714254826077,17.584424745527766,RUNNING
296,0.964866074867949,73.40696286446632,18.33228930871842,RUNNING
297,0.964363701555365,73.49333975167133,18.581577354267402,RUNNING
298,1.011774616218543,73.27896791007171,17.819729151809888,RUNNING
299,0.9536690176549995,73.84520717320667,17.46983859740766,RUNNING
300,0.434746932354916,57.763996712603586,12.511497929173927,RUNNING
301,0.4711380745042919,58.11465944081194,12.51857461926246,RUNNING
302,0.3656057543608032,58.447752139616334,12.75819367245643,RUNNING
303,0.5065301889322184,57.8153330590282,12.587660131065576,RUNNING
304,0.4299753473484302,58.94647196785809,12.461881787045218,RUNNING
305,0.4311608610308136,58.36473790582993,12.574643649262542,RUNNING
306,0.40214265541797883,58.116453995738986,12.929452699943909,RUNNING
307,0.3789393880235576,58.07978180448813,12.219951674024331,RUNNING
308,0.4678018651569937,57.08608785712973,12.276431261091364,RUNNING
309,0.4350884750025808,58.9393144175406,12.473699895570805,RUNNING
310,0.39779201893227206,59.128694241664356,11.920794439833502,RUNNING
311,0.3320477617351967,58.264008670032,12.299178310258956,RUNNING
312,0.3791506873147715,58.425013868379615,12.59752028550848,RUNNING
313,0.39743685477053087,57.231817360797464,12.848982931312058,RUNNING
314,0.4460080471183464,57.94049448173237,13.238654798419066,RUNNING
315,0.37719660934695387,57.08468489744516,12.223236772047501,RUNNING
316,0.4181765593457801,58.14600366959362,12.403505576857468,RUNNING
317,0.43408221586057183,57.24907634548573,13.077505841629304,RUNNING
318,0.41671395286429724,58.670377498952874,12.637090138551082,RUNNING
319,0.43827012876615135,58.34186036813932,12.679083424006926,RUNNING
320,0.44570891039470173,58.79749151807946,12.578608467880589,RUNNING
321,0.4483601503035405,57.94615858342766,13.076046886179789,RUNNING
322,0.3929443079176292,59.08056425974649,12.483936819742263,RUNNING
323,0.36276899591527806,58.076862648946474,12.227579337010047,RUNNING
324,0.45362574195954897,57.608425612418564,12.321526626714087,RUNNING
325,0.34441837076217874,57.72861620845055,11.530448269348417,RUNNING
326,0.35664388706057104,58.45624879368658,12.814320063460332,RUNNING
327,0.43701830247139856,57.41981431412247,12.480915457543208,RUNNING
328,0.4198558984363773,57.304981186484476,13.10135932070686,RUNNING
329,0.45509449162302684,57.8674214957022,12.510754335597813,RUNNING
330,0.42833531231790206,56.77495907894543,12.40112904699176,RUNNING
331,0.39272063008008806,57.39902799406305,12.387559882845618,RUNNING
332,0.49190746107398087,58.38450571676021,12.271528404086881,RUNNING
333,0.4429033112542463,58.8396132619516,12.869853473165108,RUNNING
334,0.42238521479680696,57.611837933376655,12.779289325445436,RUNNING
335,0.43573941541686995,58.53711593201664,12.754068720672787,RUNNING
336,0.4619821086127734,57.67885887306366,13.026957626253731,RUNNING
337,0.427903984187696,59.24515652357516,12.224324872764173,RUNNING
338,0.48943855212660997,58.11874647007759,12.23943279855422,RUNNING
339,0.4006445666378271,57.80779161508341,12.669666378560766,RUNNING
340,0.44091341952142,57.655779997636856,12.490258163095607,RUNNING
341,0.5056908143444745,59.036525902060426,12.674529467869613,RUNNING
342,0.421520139126728,58.07201879603096,12.745407189092166,RUNNING
343,0.37908829739206373,57.84557407754599,11.832566370448964,RUNNING
344,0.43596892490421113,58.388317563821644,12.306725415080251,RUNNING
345,0.48295947053160126,57.26454060219859,11.914250047916072,RUNNING
346,0.42897807274239885,58.62825898156729,13.173571076583148,RUNNING
347,0.4016446294852424,58.647208500058774,12.484596612199717,RUNNING
348,0.4130949080023672,58.530195962492,12.760929151365367,RUNNING
349,0.35694431372063,58.88592420983554,13.05203654165898,RUNNING
350,,57.62466237909428,12.658321413374964,RUNNING
351,,58.29641811176964,12.604269506329564,RUNNING
352,,57.66981690769275,12.23135065282478,RUNNING
353,,57.98466755740513,12.969091607703746,RUNNING
354,,58.32616009275666,12.351754267165557,RUNNING
355,,58.46301922638901,11.36058295174797,RUNNING
356,,58.68925942022326,11.80411448848876,RUNNING
357,,57.782535435158124,12.052132042149543,RUNNING
358,,57.223191114567456,12.964330714951409,RUNNING
359,,57.719379279212866,12.638601552692286,RUNNING
360,,57.97184765267249,12.690816330889248,RUNNING
361,,58.04609313463615,11.986803110324573,RUNNING
362,,58.597760091668285,12.302497366735475,RUNNING
363,,57.06605086080415,12.328753935613635,RUNNING
364,,58.90045587438058,12.840088696845397,RUNNING
365,,57.79080871935528,12.360296918272628,RUNNING
366,,57.80701896926957,13.330699193424337,RUNNING
367,,58.22916127133893,12.672016658876428,RUNNING
368,,58.618170072419105,12.595515663610605,RUNNING
369,,57.84457471250758,12.421460060366009,RUNNING
370,,57.95703924435156,12.485111105396063,RUNNING
371,,58.436577726182186,12.52077835432292,RUNNING
372,,58.43958404632935,12.467713367956566,RUNNING
373,,58.047181114189655,11.700719726187156,RUNNING
374,,58.54979660482149,12.638595390359198,RUNNING
375,,58.59880606591579,11.341497848722524,RUNNING
376,,59.25302482286844,12.444164148737931,RUNNING
377,,58.664909690042506,12.084037629149787,RUNNING
378,,58.36766434303754,12.078633774730537,RUNNING
379,,57.625738623582514,13.265612541546714,RUNNING
380,,57.885590559541996,12.58697314927189,RUNNING
381,,58.52204063841325,12.698272755189041,RUNNING
382,,58.090251343086145,12.64598440098649,RUNNING
383,,59.44204935114296,12.476952481186565,RUNNING
384,,58.12065942802898,12.920261758403045,RUNNING
385,,58.66331555977479,12.974812122224153,RUNNING
386,,58.38323813321751,12.042798034907806,RUNNING
387,,58.98005891938066,12.041461842792526,RUNNING
388,,58.18158127914342,12.198289659992257,RUNNING
389,,57.9615169920442,12.631504964121392,RUNNING
390,,58.19281432927016,12.668768301694113,RUNNING
391,0.4845484507623459,58.272120580908386,12.40233734588374,RUNNING
392,0.4585634867315343,58.713682293354786,12.008956873945204,RUNNING
393,0.4438960027939943,58.42070364538654,12.380974598656003,RUNNING
394,0.47502827253246477,57.909966647780486,12.550230581388616,RUNNING
395,0.4130771270286452,58.00934742854888,12.06148996524192,RUNNING
396,0.3623979646962282,58.956703037934986,12.161215460672668,RUNNING
397,0.3803443060217477,56.70796593183777,12.2444153009242,RUNNING
398,0.3670764082637,58.985209096081824,12.903926835737053,RUNNING
399,0.39247398619289103,59.351461483206585,12.892706194796638,RUNNING
400,0.4070067446596551,56.500356571075855,13.416377029036298,RUNNING
401,0.36441710132945615,57.012760751825866,12.909028172803856,RUNNING
402,0.5175900962535709,58.83056369110631,12.725563648020945,RUNNING
403,0.44379017366661144,58.51204933526819,12.803571435914707,RUNNING
404,0.43124765695877504,58.06252066237113,12.474962748840191,RUNNING
405,0.38984141644533293,57.831594953879936,11.822817274321846,RUNNING
406,0.41606641492821,57.40684533570945,12.058564273113692,RUNNING
407,0.4271957660461391,58.83520137180676,12.867326642400926,RUNNING
408,0.3571799758550729,57.406223118057795,12.876308475195286,RUNNING
409,0.3807005042584676,57.865220110001786,12.720020839609822,RUNNING
410,0.38126622180545455,58.063225303687574,11.966389802032719,RUNNING
411,0.39594529424195146,58.191869160485524,11.862802506587332,RUNNING
412,0.43761898951841594,57.98821732064399,12.720995981766858,RUNNING
413,0.4289565653625864,58.81848425798431,12.550089801059164,RUNNING
414,0.40282377835498984,58.07337850181937,12.717319211614555,RUNNING
415,0.42195440281302815,58.02435501472233,12.219203324877299,RUNNING
416,0.39348396329796204,57.15843683692018,13.199830697274775,RUNNING
417,0.3702454705843486,57.58425688132245,12.21263709377232,RUNNING
418,0.4557969750777776,57.823030193024785,12.999096829069494,RUNNING
419,0.39306037503024527,58.16739649733428,12.165861178696098,RUNNING
420,0.5058059651109356,57.287440948582294,12.62392828409081,RUNNING
421,0.4453510752372839,58.2482794584709,12.425884936448917,RUNNING
422,0.4148071720106629,58.02628688318747,12.441199199348604,RUNNING
423,0.45855516467179636,59.32631380095481,12.277003285996866,RUNNING
424,0.36520788081683686,57.947030770989244,13.531883735061728,RUNNING
425,0.38785301728121074,58.98347008326644,13.171080325630577,RUNNING
426,0.3978564703316802,58.34138984751117,13.151358649251415,RUNNING
427,0.4048348903605005,57.87785178393858,12.267327634420543,RUNNING
428,0.3794097307722853,57.610433472960395,12.010423893295098,RUNNING
429,0.421363338730369,57.538016061364814,12.593514364716299,RUNNING
430,0.3577641741518549,58.19852813932867,12.83341158464357,RUNNING
431,0.3402505742971418,58.22443394190854,12.991067596989318,RUNNING
432,0.37161435925235176,59.003543432102624,12.667607603746418,RUNNING
433,0.39179952576966365,57.96653855340538,12.723330765008688,RUNNING
