step,vibration_rms,temperature_c,current_amps,machine_state
75,0.45266851790902096,52.03214000954773,11.176676566621207,RUNNING
76,0.39854088872220095,52.33979887446734,11.280890010484859,RUNNING
77,0.42649375768745923,52.02278591995191,11.304519895718254,RUNNING
78,0.48431832267975977,52.316959511159006,10.892457224002717,RUNNING
79,0.4255936294430828,51.66910676761581,11.755730000438867,RUNNING
80,0.39622437784701897,51.94263177926655,11.651496183694137,RUNNING
81,0.44597265582510365,51.39985179647211,11.399649629247715,RUNNING
82,0.4057516406651713,51.673335383713145,12.029636272084328,RUNNING
83,0.43214945132882865,51.36955802283248,11.775358584116432,RUNNING
84,0.483664685910379,52.516232630275574,11.044189010213795,RUNNING
85,0.4054729778140124,52.63345557459331,11.287699160314366,RUNNING
86,0.43331458284438684,52.38731702671467,11.221920858526575,RUNNING
87,0.418214239318146,50.379366329965464,11.192683707599713,RUNNING
88,0.4124229554582052,51.376108409017576,11.98972339117949,RUNNING
89,0.377095758661181,51.779977756651505,11.539222173185827,RUNNING
90,0.46323819867198346,51.28206892441028,11.848949125646488,RUNNING
91,0.4203069918305876,51.50924567447603,11.63863104227898,RUNNING
92,0.4259717908672041,51.6998915614206,11.520940625497005,RUNNING
93,0.4084405920941472,52.05675867262563,11.698639202356315,RUNNING
94,0.46758050448436056,51.381092250586576,12.13991001239688,RUNNING
95,0.3614373660143249,51.92410745248221,11.676495161945374,RUNNING
96,0.42842975603205097,51.6886502400897,11.437563324892817,RUNNING
97,0.405209971960235,51.7053176215279,11.754880629106307,RUNNING
98,0.4307104645789514,51.65354520236967,11.769879962629975,RUNNING
99,0.4292189856262983,52.40643105941948,11.688888652577084,RUNNING
100,0.39513014967233784,51.71990947990152,11.724188081536978,RUNNING
101,0.43831110796300393,51.98954920301792,11.535198214992635,RUNNING
102,0.45832994687365275,51.704214305582084,11.66412921435101,RUNNING
103,0.41393422042698313,51.89115939838639,11.829633055596156,RUNNING
104,0.4447624904696409,52.406754818000316,11.891643642146299,RUNNING
105,0.42063011524898275,52.34097648564748,11.406919973021964,RUNNING
106,0.42972499057465324,51.93492847281616,11.529098789497816,RUNNING
107,0.4378547107631074,51.59088965838326,12.127716182705639,RUNNING
108,0.3898194785550089,51.39290569360613,11.84743326205002,RUNNING
109,0.44374988081888805,52.31205990852608,11.688503652779284,RUNNING
110,0.41963259681459253,51.551372814257086,11.522741367458117,RUNNING
111,0.3996851486546366,52.48755986670888,11.455882785549358,RUNNING
112,0.39523508409622465,51.8393070791735,11.623879436282687,RUNNING
113,0.4030882634158807,51.588889802216784,11.573106163447573,RUNNING
114,0.4273489971332617,51.74652841231443,11.358688508314502,RUNNING
115,0.4269614981207291,51.27595782925134,11.077760867687033,RUNNING
116,0.3984466733624269,51.89327642414408,11.593272269679401,RUNNING
117,0.46426068650848656,52.42882981160101,11.452018441010972,RUNNING
118,0.4194295137629193,51.498735317681096,11.494446059202284,RUNNING
119,0.41134024083239584,52.161359280169044,11.251830716934304,RUNNING
120,0.43558039542723515,52.76636945650129,11.467371955462943,RUNNING
121,0.4320513516629682,52.345071995855555,11.37963385843425,RUNNING
122,0.4267227744543125,52.0062962003909,11.52930282956465,RUNNING
123,0.396809706484336,52.012255087129475,11.649399487373636,RUNNING
124,0.4635343082338512,52.4796354130426,12.145954737253467,RUNNING
125,0.3969795731133585,52.436160318360336,11.555002601721506,RUNNING
126,0.48569408799653013,51.595850857322425,11.248083447345767,RUNNING
127,0.4020182206366793,50.9380521378451,11.342273493495771,RUNNING
128,0.39722602015338904,52.0751968932381,11.602526792733148,RUNNING
129,0.4762851251764766,52.47521191909303,11.32692890330128,RUNNING
130,0.39304755985954926,52.245959585753255,11.103930037893807,RUNNING
131,0.47494376297563057,52.58972006036064,11.359247304368589,RUNNING
132,0.36860596412727364,52.67693618708271,11.465638046424214,RUNNING
133,0.45713448935920387,51.20278617060281,11.320187493113869,RUNNING
134,0.42015731099154546,52.02349029688237,11.364980358556227,RUNNING
135,0.43868549797042494,51.4661897853087,11.457286154493612,RUNNING
136,0.42360886895135696,52.257219417029376,11.713484463426667,RUNNING
137,0.3862607372448639,51.23294291463219,11.883303046569553,RUNNING
138,0.42996942035938773,51.62575673172172,11.965345592656757,RUNNING
139,0.4234702390287857,52.589648592031914,11.520255544423033,RUNNING
140,0.4818224377464596,52.8776704212216,11.425310755456278,RUNNING
141,0.44914712852863065,52.32268797479257,11.910589467259705,RUNNING
142,0.39105229618259685,52.34302572999922,11.817527346054876,RUNNING
143,0.36723781540730654,51.40837074366711,10.88823034667197,RUNNING
144,0.41191779496666325,52.35877112789798,11.95070711562881,RUNNING
145,0.42222284341259325,52.81430777278565,11.085969562535533,RUNNING
146,0.3688985268193453,51.97222615055169,11.615219634681791,RUNNING
147,0.41901915755717717,50.966278949980065,11.473263988146163,RUNNING
148,0.3808659149848544,52.33483627441502,11.609979473829055,RUNNING
149,0.3918036064101793,51.74306654133165,11.182235943433314,RUNNING
150,0.41811962708180483,52.47757116025062,11.204282186099338,RUNNING
151,0.4351213954655353,51.73487119081378,11.262138150321297,RUNNING
152,0.41678908920136326,51.48237883879031,11.333905208395846,RUNNING
153,0.38406366322233454,52.98236256645819,11.510579065591518,RUNNING
154,0.3990082347602224,52.10698995536711,11.46630158509275,RUNNING
155,0.4133709120140033,52.30708335002171,11.727252313014192,RUNNING
156,0.40408496557168416,51.71209087967766,11.417484490854507,RUNNING
157,0.3509423650579324,51.24240446890072,11.910062280233358,RUNNING
158,0.4693490314050385,51.875481980221814,11.67296708891673,RUNNING
159,0.42933750463630604,53.53944040422762,11.835872473430372,RUNNING
160,0.416162472255577,51.522229779699785,11.018066103922727,RUNNING
161,0.4261039090760167,51.621824627357846,11.073323887120697,RUNNING
162,0.4006028134727242,51.4592259981928,12.00614249052177,RUNNING
163,0.4464491927084835,51.996013679341694,11.943983241667008,RUNNING
164,0.42232104922942854,51.56935789933587,11.956937223180898,RUNNING
165,0.43616730131053977,51.48137692283677,11.442898396574918,RUNNING
166,0.39373145239845725,51.30860013451783,11.777853264259493,RUNNING
167,0.47728249921410393,51.30071621309043,11.668890771007172,RUNNING
168,0.4004807229263452,51.756437308117654,11.322281822728339,RUNNING
169,0.3940802769096055,52.02426081397241,11.250714965076689,RUNNING
170,0.42811370477339517,51.97488094527543,11.428315585940076,RUNNING
171,0.39277309013875206,51.71161433471583,11.726617367747727,RUNNING
172,0.43502751562873143,51.511222377600724,11.529799691628767,RUNNING
173,0.44254161370115364,51.165297359439315,11.66300805771398,RUNNING
174,0.4001212872316246,52.28529933429658,11.271022253037245,RUNNING
175,0.3658535369800644,51.18622878105842,11.514425483998414,RUNNING
176,0.42779167505164445,51.54784168744779,11.691577737633212,RUNNING
177,0.3701543981319312,51.96696010067634,11.136695140071263,RUNNING
178,0.4004449167659352,52.02369933565821,11.241875990414814,RUNNING
179,0.4084633336731052,52.50314640460722,11.326932439143055,RUNNING
180,0.4450707633619542,51.435146572671194,11.658941253374584,RUNNING
181,0.463247058619737,50.76417774993636,11.260931423358857,RUNNING
182,0.43731216381541616,51.898477306978506,11.611343762011392,RUNNING
183,0.4018804443985254,52.04329489373645,11.453296829382376,RUNNING
184,0.4550334618497942,52.12721042165061,11.601280798622561,RUNNING
185,0.40764369101632597,51.75619688796375,11.370232543654113,RUNNING
186,0.4318335642713489,51.78950775958987,11.586932457068924,RUNNING
187,0.48226202395936313,52.435562351715845,11.402192940349648,RUNNING
188,0.4560364176649183,51.79596231348923,10.888562639446643,RUNNING
189,0.3897574106724779,51.06460403948707,11.394545954787608,RUNNING
190,0.42055255137568653,52.83821865613764,11.598078212129248,RUNNING
191,0.41342698413573403,52.41470279059175,10.836659407297635,RUNNING
192,0.42706843674325695,52.38543259694348,11.056424126266048,RUNNING
193,0.45431262129620786,52.16924820374721,11.37541362582976,RUNNING
194,0.43898345598318855,53.135346428902196,11.554559876517548,RUNNING
195,0.4274466175890101,51.77031955022988,11.245046689160562,RUNNING
196,0.44491007449632736,51.571958087045566,11.521469871165818,RUNNING
197,0.40567027659704646,52.239489912873196,11.600098631586084,RUNNING
198,0.451126198327737,51.74499180057263,11.419037519411988,RUNNING
199,0.3906370885265308,51.777853369961946,11.613190147913455,RUNNING
200,0.44270965849936056,51.53891733791119,11.760881776031699,RUNNING
201,0.46066913576414853,52.20671745161185,12.06303874376742,RUNNING
202,0.3967863240268928,51.377672648344294,10.966383925328717,RUNNING
203,0.46488132934467546,52.32718282817703,11.483324598726863,RUNNING
204,0.4283990587895946,51.43725547635081,12.233725593885048,RUNNING
205,0.4238766354592568,52.05469739730245,11.717729987169607,RUNNING
206,0.4344302769521014,52.111942012139565,11.262857663366406,RUNNING
207,0.43414405071407985,52.94101224823752,11.903626013846493,RUNNING
208,0.46779559879918187,51.744392161784404,11.203118553922426,RUNNING
209,0.41622639239701054,52.02786245614435,11.828257455541285,RUNNING
210,0.3523014148114072,53.07068522362243,11.436796840568404,RUNNING
211,0.4043136460909921,51.30790542426914,10.860279553475914,RUNNING
212,0.45570460113625433,52.09165114245004,11.028460084548023,RUNNING
213,0.37236351578412197,51.83326812314647,12.234275276782423,RUNNING
214,0.41517190150101135,51.04710050884289,11.490591663254511,RUNNING
215,0.41603550165453757,50.24489886454789,11.589393164503987,RUNNING
216,0.41909595212498624,52.65556165720476,12.37291577131147,RUNNING
217,0.4747848234041325,52.01732022566405,11.212945192058887,RUNNING
218,0.5340455032411056,52.28595960264175,11.683349494542956,RUNNING
219,0.43153499651559984,52.42362270461334,11.642255835230422,RUNNING
220,0.4109424086136794,51.94399251903221,11.709120914135822,RUNNING
221,0.4135407869324272,51.87090789968882,11.787016535521202,RUNNING
222,0.4264675779698324,53.46699442854411,10.706278743309463,RUNNING
223,0.481715829632454,53.33188092444909,10.95953279592563,RUNNING
224,0.42573694068123047,52.24609592479478,11.248106433223983,RUNNING
225,0.4097206658296983,51.77619223557134,12.534241510702783,RUNNING
226,0.47964935794812064,53.492134679079804,12.144224381172851,RUNNING
227,0.3984490402624219,52.28425024674987,12.073527602268946,RUNNING
228,0.3961148876443222,53.200761028198855,11.803869840736747,RUNNING
229,0.431396056586905,53.25042665082492,12.09992754681664,RUNNING
230,0.4333391311450146,53.616191530311085,11.512019113404486,RUNNING
231,0.4738040909444372,53.27252228222256,11.84284809094107,RUNNING
232,0.4636008764452403,52.0350210044074,12.358499696571648,RUNNING
233,0.44454835898672485,52.59907755972049,12.430714801445866,RUNNING
234,0.42515958571162293,52.03395549092101,11.410681663923771,RUNNING
235,0.4789626202760478,52.17916323754097,12.757473228349301,RUNNING
236,0.3728339347957622,54.319239823941956,12.162184764658825,RUNNING
237,0.4536314755251843,52.80718659864656,12.259654445740829,RUNNING
238,0.457383500791895,54.018486849209864,12.167913281687037,RUNNING
239,0.4662898482362529,53.04981254282516,12.121666194956017,RUNNING
240,0.47397873742234903,52.165993714298715,11.627392497824381,RUNNING
241,0.49278611931646416,53.5420786404285,12.115295554347817,RUNNING
242,0.46518180176706014,53.72571860992054,11.995207238987366,RUNNING
243,0.43470114431724083,53.68000632214372,11.84198422228732,RUNNING
244,0.4835523324508011,52.412161957312684,12.667217810485814,RUNNING
245,0.4875150104076328,53.844788309346164,12.670854171355984,RUNNING
246,0.5366189777785031,54.43775386112872,11.563650307467343,RUNNING
247,0.4202058102194608,53.35296907947303,12.332658642306557,RUNNING
248,0.49348413859654267,53.34547875156212,12.419151150235276,RUNNING
249,0.4439513493725337,53.4890949288453,11.804002227927379,RUNNING
250,0.4386262257111193,53.03512774805368,11.998539587697955,RUNNING
251,0.519090116308758,53.381360304361294,13.464063937046067,RUNNING
252,0.4980660493685689,54.240432063403,12.089990221260848,RUNNING
253,0.5077346173985818,53.773674302994934,12.504359481413701,RUNNING
254,0.583514492641863,54.17541198408198,12.937487108292048,RUNNING
255,0.4543729429949645,54.28464690050469,13.208320254254204,RUNNING
256,0.45881020657737814,55.64478250923254,12.805322996404412,RUNNING
257,0.46277910674200706,54.8861215645163,12.933466224295136,RUNNING
258,0.5115390651553545,53.412077880979,12.275811796336718,RUNNING
259,0.4781548101334953,54.52735591942812,12.83715772790916,RUNNING
260,0.49655248448177464,53.71336140846575,12.763190251513496,RUNNING
261,0.5152567631446863,55.109012033251545,13.06564562355518,RUNNING
262,0.5255791084041784,55.10804846794111,12.627489270972097,RUNNING
263,0.42717267377047147,55.15722079009125,12.760852852643021,RUNNING
264,0.505863153487815,54.03302626505677,12.267577383836695,RUNNING
265,0.538515003022205,54.96971534297038,12.99482250117127,RUNNING
266,0.4989105128229962,55.08927338568823,13.119757966834843,RUNNING
267,0.4785248775379717,55.207150379934404,12.581756551184649,RUNNING
268,0.4831757064582629,54.99524400905669,12.877742397542375,RUNNING
269,0.4827944995779053,56.162864792997524,12.45326819022331,RUNNING
270,0.49585846756687896,55.04856269472411,13.412124487074827,RUNNING
271,0.5125844132826851,56.15156816081153,12.261331406340767,RUNNING
272,0.5167931217458814,56.125280521721635,12.910691373487948,RUNNING
273,0.550119215002614,55.214054396935566,13.463738976074232,RUNNING
274,0.6008448138336588,55.39613807427861,12.744021213661913,RUNNING
275,0.5684131568624857,56.830141877681285,12.735300433583138,RUNNING
276,0.4948591939828323,55.601852261209345,12.428886462252956,RUNNING
277,0.47630947769618764,55.17120321011156,12.681769862847238,RUNNING
278,0.5130570489489732,56.1133889047073,13.631311308236741,RUNNING
279,0.4758991717037817,56.714134228867,12.94773779564313,RUNNING
280,0.5152436738361249,56.57348187835671,12.606466746930636,RUNNING
281,0.5339075009584732,56.29395088483936,13.274758283381036,RUNNING
282,0.5315667457563127,57.97279373835892,12.844904006299473,RUNNING
283,0.5001490106888162,55.89485462039222,12.90003137455812,RUNNING
284,0.4972822926855171,57.24065088081637,13.712646143640386,RUNNING
285,0.5013368149166876,55.90329069505159,13.355232889221227,RUNNING
286,0.5034666337843167,57.00690318646579,13.270058097229407,RUNNING
287,0.46631467984455516,57.72532403282484,13.929462180349319,RUNNING
288,0.5038217857139579,56.44920413076138,13.347679489623296,RUNNING
289,0.5431004938217032,57.26040365160075,14.059637371062097,RUNNING
290,0.5240332220113492,56.31974194818469,12.726050086571968,RUNNING
291,0.5032627984023232,56.93478578823023,14.017823145407116,RUNNING
292,0.513184436927442,57.19434560243876,13.315653063793121,RUNNING
293,0.5828135087157011,58.88655829801001,13.132096935276317,RUNNING
294,0.5170890889659377,57.92891950512342,13.639423262517191,RUNNING
295,0.6119238485849968,57.687345221020536,13.245172052574066,RUNNING
296,0.5630706376721367,58.13556153629506,13.739303983590057,RUNNING
297,0.5611242945776251,58.187297466249326,13.901051569511603,RUNNING
298,0.5975085818637232,57.976158595614436,13.388708323428814,RUNNING
299,0.5494796585684439,58.44833254488063,13.151003509382884,RUNNING
300,0.559746932354916,57.4104296058645,13.511497929173927,RUNNING
301,0.5975269633931808,57.90180039076916,13.540796841484681,RUNNING
302,0.49338353213858094,58.37294446110271,13.802638116900875,RUNNING
303,0.6356968555988851,57.717927704830544,13.654326797732242,RUNNING
304,0.5605309029039858,59.12066281975948,13.550770675934107,RUNNING
305,0.5631053054752581,58.52531168991369,13.685754760373653,RUNNING
306,0.5354759887513122,58.31924933200417,14.062786033277241,RUNNING
307,0.5136616102457798,58.36032898229662,13.375507229579886,RUNNING
308,0.6039129762681048,57.285143028691294,13.454209038869141,RUNNING
309,0.5725884750025808,59.53162225391101,13.673699895570804,RUNNING
310,0.536680907821161,59.83720304671981,13.143016662055723,RUNNING
311,0.4723255395129745,58.913295175665816,13.5436227547034,RUNNING
312,0.5208173539814381,59.18627906896927,13.864186952175146,RUNNING
313,0.5404924103260864,57.879611769060745,14.137871820200946,RUNNING
314,0.5904524915627909,58.79204612581039,14.549765909530176,RUNNING
315,0.5230299426802872,57.87949340414895,13.556570105380835,RUNNING
316,0.5653987815680023,59.203836190861644,13.759061132413024,RUNNING
317,0.582693326971683,58.24380266585571,14.455283619407082,RUNNING
318,0.5667139528642972,59.988611565842085,14.037090138551083,RUNNING
319,0.5896590176550401,59.692206761109034,14.101305646229148,RUNNING
320,0.5984866881724796,60.3108810279035,14.023052912325033,RUNNING
321,0.6025268169702072,59.40500174767825,14.542713552846456,RUNNING
322,0.5484998634731848,60.81605389634392,13.972825708631152,RUNNING
323,0.5197134403597226,59.73288244671726,13.738690448121158,RUNNING
324,0.6119590752928823,59.274419779962685,13.85485996004742,RUNNING
325,0.504140592984401,59.502921362049435,13.086003824903973,RUNNING
326,0.5177549981716822,60.44033586160951,14.39209784123811,RUNNING
327,0.5995183024713986,59.3199013222704,14.080915457543208,RUNNING
328,0.5837447873252661,59.27489619045061,14.723581542929082,RUNNING
329,0.6203722694008047,60.02026987861379,14.155198780042257,RUNNING
330,0.5950019789845687,58.835148862861516,14.067795713658427,RUNNING
331,0.5607761856356436,59.65287156234274,14.076448771734508,RUNNING
332,0.6613519055184254,60.892460402204215,13.982639515197993,RUNNING
333,0.6137366445875797,61.513505288092865,14.603186806498442,RUNNING
334,0.5946074370190292,60.17140681364255,14.534844881000993,RUNNING
335,0.609350526527981,61.341422636574954,14.531846498450566,RUNNING
336,0.6369821086127734,60.43086508145587,14.826957626253732,RUNNING
337,0.6042928730765849,62.34917099992881,14.046547094986396,RUNNING
338,0.6672163299043877,61.12619971589996,14.083877242998666,RUNNING
339,0.5798112333044938,60.854806771132225,14.536333045227433,RUNNING
340,0.6214689750769755,60.76906038221601,14.379147051984496,RUNNING
341,0.687635258788919,62.47174273378363,14.585640578980724,RUNNING
342,0.6048534724600613,61.43850707261733,14.6787405224255,RUNNING
343,0.563810519614286,61.26655357880496,13.78812192600452,RUNNING
344,0.6220800360153222,61.9921946024907,14.284503192858029,RUNNING
345,0.6704594705316013,60.77376895964358,13.914250047916072,RUNNING
346,0.6178669616312877,62.45762732843965,15.19579329880537,RUNNING
347,0.5919224072630201,62.57279374462833,14.52904105664416,RUNNING
348,0.6047615746690339,62.52954176495537,14.827595818032034,RUNNING
349,0.5499998692761856,63.03802366794312,15.140925430547869,RUNNING
350,0.5894219363840633,62.375175454636306,14.808723185624206,RUNNING
351,0.6262602839662896,61.80676786449001,14.364683986158113,RUNNING
352,0.6162000593825644,63.10696021085383,14.872995617393327,RUNNING
353,0.6037865378276669,62.92050636760581,13.538360729525747,RUNNING
354,0.6659506280148841,61.25698297046869,14.555023623438746,RUNNING
355,0.5766020931038431,61.66316793736588,15.18655293717363,RUNNING
356,0.6040697297253022,62.90685609955587,14.72567621289277,RUNNING
357,0.6432482997555915,62.81313223429554,14.253469776991238,RUNNING
358,0.6654062283334411,62.50897501669651,14.166256129424987,RUNNING
359,0.609819838005808,64.00057745946306,15.151199807956507,RUNNING
360,0.6143872479570189,62.801198551966294,14.70467931284638,RUNNING
361,0.7127921415646559,63.408858559800336,15.027572214431984,RUNNING
362,0.6723224492723847,63.40467152362987,14.774160919449496,RUNNING
363,0.6246460060366008,63.28360329211037,14.885111105396064,RUNNING
364,0.662994070634368,63.466480178732894,15.215278253108455,RUNNING
365,0.6320491145734345,63.581744541297624,14.145164170631602,RUNNING
366,0.673319773654766,63.866010805349,15.365870710610528,RUNNING
367,0.522205340427808,65.18228640400964,14.93305303762682,RUNNING
368,0.6837717571139451,63.08963064308902,15.25622067313614,RUNNING
369,0.5986967108063871,63.478251821600345,15.798945874880047,RUNNING
370,0.6345949261916883,64.16460221434737,15.403582647831056,RUNNING
371,0.6634383866300153,64.21538454785922,15.223762178764268,RUNNING
372,0.741136623409531,64.167632473162,15.180439618685986,RUNNING
373,0.6884150647291933,65.07988951862455,15.597034344446374,RUNNING
374,0.6733269866589452,63.60415429893129,15.797817057364883,RUNNING
375,0.6033128509459191,64.71451880188856,14.864956326658923,RUNNING
376,0.6479900216918358,64.83140300413042,15.317431775069,RUNNING
377,0.6688212746138559,65.82964089233117,15.392524831716704,RUNNING
378,0.6435670679217074,65.47385530699897,15.709121528903191,RUNNING
379,0.6056179096167426,65.31630248077178,15.536024652479917,RUNNING
380,0.6442085709767114,65.96042146814264,15.217755542964769,RUNNING
381,0.6625230581388617,64.97575608717504,15.306231619032587,RUNNING
382,0.6150378854130808,64.18852509146501,15.960024247512212,RUNNING
383,0.6263993238450446,64.6024143779925,14.483088399002959,RUNNING
384,0.6361081967590866,64.47022774424502,16.023472730721213,RUNNING
385,0.7034482391292609,65.01485950106485,16.289863211026613,RUNNING
386,0.7037150639241082,65.36952879246917,14.411348825161681,RUNNING
387,0.757471036236963,64.72472724341878,14.775173834550577,RUNNING
388,0.7081250395026077,67.50594237720324,16.009264682959763,RUNNING
389,0.6911674759132054,66.31530129679749,15.819144001289901,RUNNING
390,0.715535715387206,66.33742970876325,15.572940772766314,RUNNING
391,0.6662873579212232,65.10263605292437,15.308743906846447,RUNNING
392,0.5685721363966273,65.90290459226662,14.821752547190595,RUNNING
393,0.6040949088944677,66.25429104382707,16.498687024569687,RUNNING
394,0.7256197431608977,64.17454775216726,14.843589846481134,RUNNING
395,0.7272244236303295,64.90367763666228,15.392408474345087,RUNNING
396,0.7040835416174048,64.9466493440573,15.637852472810149,RUNNING
397,0.5913843901002329,65.41528946663483,15.803374096087278,RUNNING
398,0.5762337216710409,66.69586684091509,15.582127777090934,RUNNING
399,0.7053909819105761,66.46832306911591,16.56795998481495,RUNNING
400,0.6802231540289745,65.7185182330454,15.716639819475104,RUNNING
401,0.7058146921068402,66.32837037673305,15.678150000353044,RUNNING
402,0.6316427246326997,65.51186339848199,14.687309826979597,RUNNING
403,0.7793198735216328,64.85391627305897,15.204155687173419,RUNNING
404,0.6318609051899898,67.46120758695406,15.503407556064392,RUNNING
405,0.75048642146245,65.62133824683805,15.926451130034376,RUNNING
406,0.6261936132273541,69.04736676544854,14.921694733258192,RUNNING
407,0.6956317398398,67.27876751668366,16.065085045373884,RUNNING
408,0.6666883915707659,66.40884305966868,15.829039602831957,RUNNING
409,0.669783378808672,67.76898274066352,17.36919940025875,RUNNING
410,0.6459861601774104,65.01753649577122,15.783996945519325,RUNNING
411,0.8350843660102564,65.7471029919742,17.0176214324256,RUNNING
412,0.781863633144462,66.0986292125938,16.29344334425252,RUNNING
413,0.7798384886419532,66.36058682946718,15.778021736929682,RUNNING
414,0.6481999766728983,65.65159344231789,15.491851746402213,RUNNING
415,0.6106633089761208,66.96509510745886,15.433616812984786,RUNNING
416,0.6991582599676335,65.11312274139175,16.230889786156734,RUNNING
417,0.7362064561291947,64.64480491487231,16.288202419801486,RUNNING
418,0.7609504615987132,65.6438758925809,17.22465707245388,RUNNING
419,0.7135588247747017,66.30863633929128,16.042707280166496,RUNNING
420,0.7230761975071495,67.30609227579599,16.487151468229992,RUNNING
421,0.6355263889428385,67.4793665100112,15.149078367840534,RUNNING
422,0.6853145810586281,66.2536880731431,15.65283600379543,RUNNING
423,0.7674059968967268,68.71117342596379,16.62349727695948,RUNNING
